cleaned_tweet_text,hashtags,emails
rt  expect radio morning discussing coachella lineup thx kwss,"['#Coachella2015', '#KWSS']",[]
coachella general admission sells hours presale music musicfestival,"['#Coachella2015', '#music', '#musicfestival']",[]
nowplaying follow rivers  magician remix lykke li follow rivers coachella,"['#NowPlaying', '#coachella2015']",[]
expect radio morning discussing coachella lineup thx kwss,"['#Coachella2015', '#KWSS']",[]
news flash fans acdc get special senior citizens discount coachella,['#Coachella2015'],[]
selling  coachella weekend  ga tickets got presale coachella gonna rough getting site later,"['#coachella', '#Coachella2015']",[]
 coachella  makes space rockers ravers year coachella tuesday_,['#Coachella2015'],[]
rt  people always ask tips getting passes heres roundup coachella,['#Coachella2015'],[]
coachella tickets sale today pm est full lineup,['#Coachella2015'],[]
coachella lineup announced help get ready april hat ,['#Coachella2015'],[]
coachella baby,['#Coachella2015'],[]
rt  line coachella,['#Coachella2015'],[]
hangn jeremy rogers n mike matulo n thrown rox tha blacks coachella mikebrown,"['#Coachella2015', '#MikeBrown']",[]
miley getting bleach blonde coachella,['#Coachella2015'],[]
wait coachella birthday weekend _,['#Coachella2015'],[]
drive like jehu  luau w rob crow coachella ,['#Coachella2015'],[]
hey dude taking requests now prefer shout stage coachella,['#Coachella2015'],[]
coachella tickets sale today noon coachella,['#Coachella2015'],[]
waiting someone buy coachella tickets _,['#Coachella2015'],[]
rt  miley cyrus coachella  tell pls,['#Coachella2015'],[]
drizzy takin yo favorite festival like coachella govball,"['#Coachella2015', '#GovBall2015']",[]
rt  massachusetts usa worcester coachella  coachella  full lineup big names bigger s_,['#Coachella2015'],[]
rt  coachella lineup here,['#Coachella2015'],[]
lt musicfestivals amp lineups dropped u going to govball coachella howbecool,"['#MusicFestivals', '#GovBall2015', '#Coachella2015', '#how2becool']",[]
want know whos headlining coachella year coachella,['#Coachella2015'],[]
rt   coachella  coachella  makes space rockers ravers year coachella ca_,['#Coachella2015'],[]
leggo coachella coachella,"['#Coachella2015', '#Coachella']",[]
 coachella  coachella  makes space rockers ravers year coachella california usa san _,['#Coachella2015'],[]
marina diamonds florence machine performing coachella going brb crying,['#Coachella2015'],[]
check coachella lineup,['#Coachella2015'],[]
left feeling maximum snark reviewing coachella lineup amp want buy ticket  shuttle pass wknd  lmk,['#Coachella2015'],[]
small print interesting coachella built spill drive like jehu reverend horton heat sloan,['#Coachella2015'],[]
 rt yas coachella,['#Coachella2015'],[]
rt  biggie_paul coachella,"['#biggie_paul', '#Coachella2015']",[]
biggie_paul coachella,"['#biggie_paul', '#Coachella2015']",[]
east coast kid win tickets  coachella,['#Coachella2015'],[]
coachella announces  lineup coachella coachellalineup,"['#Coachella2015', '#coachellalineup']",[]
heard acdc right maybe go back writing columns biebers next album ffs coachella,['#Coachella2015'],[]
coachella italy hmm coachella,['#Coachella2015'],[]
dc amp among headliners first night coachella or calling year parents night,['#Coachella2015'],[]
headline coachella,['#Coachella2015'],[]
come santa ana winds again steelydan coachella,"['#steelydan', '#Coachella2015']",[]
coachella yes no wants go,['#Coachella2015'],[]
 lineup here coachella,['#Coachella2015'],[]
round  coachella,['#coachella2015'],[]
coachella lineup tho raekwon rtj flying lotus vic mense drake tyler creator john talabot,['#Coachella2015'],[]
rt  theofficial lineup  coachellavalleymusicfestival coachella lineup _,"['#Theofficial', '#CoachellaValleyMusicFestival', '#Coachella2015', '#lineup']",[]
 coachella lineup coachella,['#Coachella2015'],[]
coachella jack white acdc amp drake  french artists  david guetta amp martin solveig,['#Coachella2015'],[]
 lineup here coachella,['#Coachella2015'],[]
go coachella th st please help anyone coachella coachella,"['#Coachella2015', '#Coachella']",[]
pretty much coachella,['#Coachella2015'],[]
rt  belongs coachella,['#Coachella2015'],[]
lineup though coachella,['#Coachella2015'],[]
coachella lineup,['#Coachella2015'],[]
coachella lineup out ______ coachella,['#Coachella2015'],[]
 coachella  coachella  acdc steely dan drake among headliners coachella kentucky usa louisvil_,['#Coachella2015'],[]
coachella anyone april coachella coachellalineup,"['#April2015', '#Coachella2015', '#coachellalineup']",[]
 playing year could excited coachella  hate much,['#coachella2015'],[]
hows coachella,['#Coachella2015'],[]
timeline photos _ bleach  idk boutchuuuuu dizzzzzzzz qttttttttt weady fo coachella,['#coachella2015'],[]
rt  coachella got everybody like,['#Coachella2015'],[]
reply coachella,['#Coachella2015'],[]
tempting thought coachella,['#Coachella2015'],[]
going coachella,['#coachella2015'],[]
idk buy aunts coachella tickets might buy let use hers,['#Coachella2015'],[]
hahahahah rt  guessing kim jong poon unreachable coachella coachella,"['#coachella2015', '#coachella']",[]
rt  coachella ,['#Coachella2015'],[]
edc coachella help edc coachella,"['#help', '#EDC', '#Coachella2015']",[]
birthday falls coachella weekend _ aprilth aries,"['#Coachella2015', '#April12th', '#Aries']",[]
dj khaled emceeing steely dans set coachella,['#Coachella2015'],[]
rt  wait anal afro  coachella,['#Coachella2015'],[]
guessing kim jong poon unreachable coachella coachella,"['#coachella2015', '#coachella']",[]
analysis coachella friday lineup coachella day,"['#Coachella2015', '#coachella', '#day1']",[]
informs drake headlining coachella else would se tell unless planned going roadtrip coachella,"['#roadtrip', '#Coachella2015']",[]
rt  peeps hrs announcing coachella counter punch abetteryouathon abetteryoupalooza ab_,"['#Coachella2015', '#ABetterYouAthon', '#ABetterYoupalooza', '#Ab']",[]
rt  coachella lineup,['#Coachella2015'],[]
coachella tickets go sale friday,['#Coachella2015'],[]
drake weeknd coachella,['#Coachella2015'],[]
mighty morphin power rangers coachella,['#Coachella2015'],[]
rt  miley attending amp getting ready coachella ___,['#Coachella2015'],[]
peeps hrs announcing coachella counter punch abetteryouathon abetteryoupalooza abetteryoucon,"['#Coachella2015', '#ABetterYouAthon', '#ABetterYoupalooza', '#AbetterYouCon']",[]
funny lolol every year __ coachella,['#Coachella2015'],[]
one wonder people complaining coachella line call nickleback quality music one same,['#Coachella2015'],[]
coachella be,['#Coachella2015'],[]
war drugs live pustervik  nights the christmas coachella coachellafestival,"['#christmas', '#coachella2015', '#coachellafestival']",[]
thought would coachella,['#Coachella2015'],[]
 hours amp  minutes coachella,['#Coachella2015'],[]
butthole scissor playing coachella,['#Coachella2015'],[]
excited see coachella ,['#Coachella2015'],[]
coachella next year coachella coachellalineup coachellalineupsucks,"['#Coachella2015', '#coachellalineup', '#coachellalineupsucks']",[]
rt   announced  lineup huge coachella coachella,"['#Coachella2015', '#Coachella']",[]
somebody nice tell coachella start coachella,"['#Coachella', '#Coachella2015']",[]
idk bout coachella,['#Coachella2015'],[]
rt  coachella lineup announced amp others play sunday,['#Coachella2015'],[]
trying save e comiccon coachella outsidelands bottlerock got like,"['#e3', '#comiccon2015', '#Coachella2015', '#outsidelands', '#BottleRock']",[]
lil b tyler flying lotus coachella,['#Coachella2015'],[]
rumor coachella,['#Coachella2015'],[]
think coachella coachella music,"['#Coachella', '#Coachella2015', '#music']",[]
tickets coachella coachella,"['#Coachella2015', '#Coachella']",[]
even know steely dan live band haha thought meme like gorillaz coachella,['#Coachella2015'],[]
war drugs jack white drake altj fka twigs florence ryan adams chat faker mostly war drugs coachella,['#Coachella2015'],[]
need coachella fest tickets first weekend someone wants sell me coachella coachella coachellalineup,"['#Coachella2015', '#Coachella', '#coachellalineup']",[]
picks vids full coachella lineup acdc tameimpala alabamashakes jackwhite theorwells ryanadams,"['#Coachella2015', '#ACDC', '#TameImpala', '#AlabamaShakes', '#JackWhite', '#theOrwells', '#RyanAdams']",[]
line though coachella,['#Coachella2015'],[]
rt  migos shows debuts shmigo gang bobby shmurda hologram coachella,['#Coachella2015'],[]
coachella lineup out matter time tricks hipsters,['#Coachella2015'],[]
aint performing coachella,['#Coachella2015'],[]
rt  wouldve dope travi scott pnd jhene aiko disclosure sampha wiz add line up coachella_,['#Coachella20'],[]
chocolate bear vanilla bear take coachella _x__,['#Coachella2015'],[]
rt  keep fucking hair wont coachella,['#coachella2015'],[]
keep fucking hair wont coachella,['#coachella2015'],[]
rt   else would added coachella lineup talkback  f_,"['#Coachella2015', '#TalkBack']",[]
would feel asked take coachella guest ___,['#Coachella2015'],[]
 coachella lineup,['#Coachella2015'],[]
acdc jackwhite amp drake headline coachella  music festival coachella coachella coachellalineup us cali,"['#JackWhite', '#coachella', '#Coachella2015', '#coachellalineup', '#US', '#Cali']",[]
kids days never understand virtue steely dan coachella,['#Coachella2015'],[]
rt  miley gonna perform coachella,['#Coachella2015'],[]
calling now come coachella,['#Coachella2015'],[]
miley gonna perform coachella,['#Coachella2015'],[]
barry tell things coachella turnup,"['#coachella2015', '#turnup']",[]
tryna see hit coachella,['#Coachella2015'],[]
rt  miley bleached hair coachella,['#Coachella2015'],[]
rt  texas usa garland coachella  coachella  acdc steely dan drake among headliners co_,['#Coachella2015'],[]
miley bleached hair coachella,['#Coachella2015'],[]
end popes palmspringslike middle aged perverts coachella,"['#popes', '#palmsprings', '#Coachella2015']",[]
texas usa garland coachella  coachella  acdc steely dan drake among headliners coachella ,['#Coachella2015'],[]
scoping coachella tickets which go sale tomorrow weekend   skip altogether,"['#Coachella2015', '#1', '#2']",[]
would go coachella see squarepusher leave coachella,['#Coachella2015'],[]
royal blood kasabian st vincent tame impala coachella,['#Coachella2015'],[]
interpol goes future bass coachella,['#Coachella2015'],[]
lol literally drake marathon radio right coachella,['#Coachella2015'],[]
  send article get coachella passes expose drake,['#Coachella2015'],[]
axwell  ingrosso oliver heldens deep v contest gesaffelstein ends winning somehow coachella,['#Coachella2015'],[]
send article get coachella passes expose drake,['#Coachella2015'],[]
rt  attention everyone go read s coachella series immediately,['#Coachella2015'],[]
rt  sbtrkt find vowels coachella,['#Coachella2015'],[]
calling oldchella  um yeah no coachella,"['#Oldchella', '#Coachella2015']",[]
rt  makes flute drop mainstream coachella,['#Coachella2015'],[]
hope brings nathan coachella,"['#nathan', '#Coachella2015']",[]
robin thicke shows one notices coachella,['#Coachella2015'],[]
feel happened yearmay may sell tickets coachella edm coachella,"['#coachella2015', '#edm', '#coachella']",[]
 coachella acts played stage before randomfacts,"['#Coachella2015', '#RandomFacts']",[]
coachella experience hype coachella,"['#coachella', '#hype', '#coachella2015']",[]
fans like ooo acdc coachella,['#Coachella2015'],[]
rt  brikeha coachella,['#Coachella2015'],[]
hozier gets taken church raekwon coachella,['#Coachella2015'],[]
think coachella lineup think grace stage wink bear newmusiccoming coachella,"['#Coachella', '#bear', '#newmusiccoming', '#Coachella2015']",[]
drake head lining coachella,['#Coachella2015'],[]
makes flute drop mainstream coachella,['#Coachella2015'],[]
almost time year ladies gents coachella,['#Coachella2015'],[]
downloading apps feel vibe coachella dontcare,"['#Coachella2015', '#dontcare']",[]
anyone know going coachella  considering tickets maybe,['#Coachella2015'],[]
circa survive flosstradamus combine mosh pits coachella,['#Coachella2015'],[]
tomorrow either favorite day hated day coachella,['#Coachella2015'],[]
hows coachella lineup,['#Coachella2015'],[]
shows coachella __ itsasadday,"['#Coachella2015', '#itsasadday']",[]
maybe coachella,['#Coachella2015'],[]
rt  coachella tweets killing,['#Coachella2015'],[]
migos shows debuts shmigo gang bobby shmurda hologram coachella,['#Coachella2015'],[]
currently crying laughing coachella,['#Coachella2015'],[]
coachella  lineup out coachella,['#Coachella2015'],[]
ghostface amp porter robinson debut side project coachella,['#Coachella2015'],[]
rt  brian benzworth fills ryan hemsworth coachella,['#Coachella2015'],[]
rt  big reunion ride points sunday maybe rilo kiley reuni_,[],[]
tickets coachella music festival go sale tomorrow acdc top billing sandiego,"['#Coachella2015', '#SanDiego']",[]
tyler creator amp tycho debut beatport top ten single coachella,['#Coachella2015'],[]
looking group attend coachella coachella nyc,"['#Coachella', '#Coachella2015', '#NYC']",[]
azealia banks amp action bronson make fun  minutes coachella,['#Coachella2015'],[]
rt  still waiting jenni rivera hologram coachella,['#Coachella2015'],[]
