coachella_sentiment,coachella_yn,name,retweet_count,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone,hashtags,emails,text_no_usernames,text_no_links,text_ascii,text_lower,text_no_stopwords,text_no_digits,text_no_specials
neutral,yes,zoegillespie,0,About to combust #coachella2015 #4minutes,,1/7/15 11:56,5.52917e+17,"NY, LA",Eastern Time (US & Canada),"['#coachella2015', '#4minutes']",[],Abouttocombust#coachella2015#4minutes,Abouttocombust#coachella2015#4minutes,Abouttocombust#coachella2015#4minutes,abouttocombust#coachella2015#4minutes,abouttocombust#coachella2015#4minutes,abouttocombust#coachella#minutes,abouttocombustcoachellaminutes
neutral,yes,kayleyjaye,1,RT @Moriarity_A: #Coachella2015   (15 minutes).  May the odds be ever in your favor @kayleyjaye @jordansjordans @mattcirac,,1/7/15 11:51,5.52916e+17,,,['#Coachella2015'],[],RT:#Coachella2015(15minutes).Maytheoddsbeeverinyourfavor,RT:#Coachella2015(15minutes).Maytheoddsbeeverinyourfavor,RT:#Coachella2015(15minutes).Maytheoddsbeeverinyourfavor,rt:#coachella2015(15minutes).maytheoddsbeeverinyourfavor,rt:#coachella2015(15minutes).maytheoddsbeeverinyourfavor,rt:#coachella(minutes).maytheoddsbeeverinyourfavor,rtcoachellaminutesmaytheoddsbeeverinyourfavor
neutral,yes,ClaribelR07,1,RT @evergig: We could go to #Coachella2015 just to listen to #JackWhite http://t.co/7b8M2RCWj8,,1/7/15 11:47,5.52914e+17,Los Angeles,Pacific Time (US & Canada),"['#Coachella2015', '#JackWhite']",[],RT:Wecouldgoto#Coachella2015justtolistento#JackWhitehttp://t.co/7b8M2RCWj8,RT:Wecouldgoto#Coachella2015justtolistento#JackWhite,RT:Wecouldgoto#Coachella2015justtolistento#JackWhite,rt:wecouldgoto#coachella2015justtolistento#jackwhite,rt:wecouldgoto#coachella2015justtolistento#jackwhite,rt:wecouldgoto#coachellajusttolistento#jackwhite,rtwecouldgotocoachellajusttolistentojackwhite
neutral,yes,thehdiary,0,So the countdown begins #Coachella2015 http://t.co/ubX0uXyCOY,,1/7/15 11:46,5.52914e+17,London,London,['#Coachella2015'],[],Sothecountdownbegins#Coachella2015http://t.co/ubX0uXyCOY,Sothecountdownbegins#Coachella2015,Sothecountdownbegins#Coachella2015,sothecountdownbegins#coachella2015,sothecountdownbegins#coachella2015,sothecountdownbegins#coachella,sothecountdownbeginscoachella
neutral,yes,Mitchell_Curry,0,Good luck to anyone trying to buy #coachella2015 tickets today. #MayTheForceBeWithYou,,1/7/15 11:42,5.52913e+17,Orange County,Pacific Time (US & Canada),"['#coachella2015', '#MayTheForceBeWithYou']",[],Goodlucktoanyonetryingtobuy#coachella2015ticketstoday.#MayTheForceBeWithYou,Goodlucktoanyonetryingtobuy#coachella2015ticketstoday.#MayTheForceBeWithYou,Goodlucktoanyonetryingtobuy#coachella2015ticketstoday.#MayTheForceBeWithYou,goodlucktoanyonetryingtobuy#coachella2015ticketstoday.#maytheforcebewithyou,goodlucktoanyonetryingtobuy#coachella2015ticketstoday.#maytheforcebewithyou,goodlucktoanyonetryingtobuy#coachellaticketstoday.#maytheforcebewithyou,goodlucktoanyonetryingtobuycoachellaticketstodaymaytheforcebewithyou
neutral,yes,elithekidd,0,I'm not prepared for the hustle #Coachella2015,,1/7/15 11:41,5.52913e+17,Los Angeles // Marina Del Rey ,,['#Coachella2015'],[],I'mnotpreparedforthehustle#Coachella2015,I'mnotpreparedforthehustle#Coachella2015,I'mnotpreparedforthehustle#Coachella2015,i'mnotpreparedforthehustle#coachella2015,i'mnotpreparedforthehustle#coachella2015,i'mnotpreparedforthehustle#coachella,imnotpreparedforthehustlecoachella
neutral,yes,BenesTheMenace,0,Is anyone else curious to why @PrettyLights &amp; @Gramatik aren't headlining #Coachella2015,,1/7/15 11:40,5.52913e+17,Chicago,Eastern Time (US & Canada),['#Coachella2015'],[],Isanyoneelsecurioustowhy&amp;aren'theadlining#Coachella2015,Isanyoneelsecurioustowhy&amp;aren'theadlining#Coachella2015,Isanyoneelsecurioustowhy&amp;aren'theadlining#Coachella2015,isanyoneelsecurioustowhy&amp;aren'theadlining#coachella2015,isanyoneelsecurioustowhy&amp;aren'theadlining#coachella2015,isanyoneelsecurioustowhy&amp;aren'theadlining#coachella,isanyoneelsecurioustowhyamparentheadliningcoachella
neutral,yes,kryziaaaq,1,weekend one or weekend two? #Coachella2015,,1/7/15 11:39,5.52912e+17,instagram: kryziaq,Alaska,['#Coachella2015'],[],weekendoneorweekendtwo?#Coachella2015,weekendoneorweekendtwo?#Coachella2015,weekendoneorweekendtwo?#Coachella2015,weekendoneorweekendtwo?#coachella2015,weekendoneorweekendtwo?#coachella2015,weekendoneorweekendtwo?#coachella,weekendoneorweekendtwocoachella
neutral,yes,KimmyGraham_,4,RT @Melisathepickle: that hour waiting game. #Coachella2015,,1/7/15 11:38,5.52912e+17,,Quito,['#Coachella2015'],[],RT:thathourwaitinggame.#Coachella2015,RT:thathourwaitinggame.#Coachella2015,RT:thathourwaitinggame.#Coachella2015,rt:thathourwaitinggame.#coachella2015,rt:thathourwaitinggame.#coachella2015,rt:thathourwaitinggame.#coachella,rtthathourwaitinggamecoachella
neutral,yes,MayAllves,0,Tem post http://t.co/5WDVGdSKLu post at blog #Coachella2015  http://t.co/A1MplT5Cwl,,1/7/15 11:31,5.5291e+17,"Rio de Janeiro, Brasil",Brasilia,['#Coachella2015'],[],Temposthttp://t.co/5WDVGdSKLupostatblog#Coachella2015http://t.co/A1MplT5Cwl,Tempost,Tempost,tempost,tempost,tempost,tempost
neutral,yes,effingalan,0,"I'm not good at math, but roughly 20% of #coachella2015 lineup has been through KC in the past year or will be here relatively soon.",,1/7/15 11:29,5.5291e+17,"Kansas City, MO",Central Time (US & Canada),['#coachella2015'],[],"I'mnotgoodatmath,butroughly20%of#coachella2015lineuphasbeenthroughKCinthepastyearorwillbehererelativelysoon.","I'mnotgoodatmath,butroughly20%of#coachella2015lineuphasbeenthroughKCinthepastyearorwillbehererelativelysoon.","I'mnotgoodatmath,butroughly20%of#coachella2015lineuphasbeenthroughKCinthepastyearorwillbehererelativelysoon.","i'mnotgoodatmath,butroughly20%of#coachella2015lineuphasbeenthroughkcinthepastyearorwillbehererelativelysoon.","i'mnotgoodatmath,butroughly20%of#coachella2015lineuphasbeenthroughkcinthepastyearorwillbehererelativelysoon.","i'mnotgoodatmath,butroughly%of#coachellalineuphasbeenthroughkcinthepastyearorwillbehererelativelysoon.",imnotgoodatmathbutroughlyofcoachellalineuphasbeenthroughkcinthepastyearorwillbehererelativelysoon
neutral,yes,amyhoffb,0,#overheard a girl saying how excited she was for #Coachella2015 but that the only act she'd heard of was AC/DC #wastedticket #I'lltakeit,,1/7/15 11:26,5.52909e+17,,London,"['#overheard', '#Coachella2015', '#wastedticket', '#I']",[],#overheardagirlsayinghowexcitedshewasfor#Coachella2015butthattheonlyactshe'dheardofwasAC/DC#wastedticket#I'lltakeit,#overheardagirlsayinghowexcitedshewasfor#Coachella2015butthattheonlyactshe'dheardofwasAC/DC#wastedticket#I'lltakeit,#overheardagirlsayinghowexcitedshewasfor#Coachella2015butthattheonlyactshe'dheardofwasAC/DC#wastedticket#I'lltakeit,#overheardagirlsayinghowexcitedshewasfor#coachella2015butthattheonlyactshe'dheardofwasac/dc#wastedticket#i'lltakeit,#overheardagirlsayinghowexcitedshewasfor#coachella2015butthattheonlyactshe'dheardofwasac/dc#wastedticket#i'lltakeit,#overheardagirlsayinghowexcitedshewasfor#coachellabutthattheonlyactshe'dheardofwasac/dc#wastedticket#i'lltakeit,overheardagirlsayinghowexcitedshewasforcoachellabutthattheonlyactshedheardofwasacdcwastedticketilltakeit
neutral,yes,neato_itsdennis,0,Confused about how to buy tickets to #Coachella #coachella2015 ?? Heree ya go ---&gt;&gt;&gt; http://t.co/HR89GLbrel,,1/7/15 11:04,5.52904e+17,"Brooklyn, NY",Atlantic Time (Canada),"['#Coachella', '#coachella2015']",[],Confusedabouthowtobuyticketsto#Coachella#coachella2015??Hereeyago---&gt;&gt;&gt;http://t.co/HR89GLbrel,Confusedabouthowtobuyticketsto#Coachella#coachella2015??Hereeyago---&gt;&gt;&gt;,Confusedabouthowtobuyticketsto#Coachella#coachella2015??Hereeyago---&gt;&gt;&gt;,confusedabouthowtobuyticketsto#coachella#coachella2015??hereeyago---&gt;&gt;&gt;,confusedabouthowtobuyticketsto#coachella#coachella2015??hereeyago---&gt;&gt;&gt;,confusedabouthowtobuyticketsto#coachella#coachella??hereeyago---&gt;&gt;&gt;,confusedabouthowtobuyticketstocoachellacoachellahereeyagogtgtgt
neutral,yes,PhoenixAnthems,0,what does everybody think of the #Coachella  lineup!? #Coachella2015,,1/7/15 11:02,5.52903e+17,,,"['#Coachella', '#Coachella2015']",[],whatdoeseverybodythinkofthe#Coachellalineup!?#Coachella2015,whatdoeseverybodythinkofthe#Coachellalineup!?#Coachella2015,whatdoeseverybodythinkofthe#Coachellalineup!?#Coachella2015,whatdoeseverybodythinkofthe#coachellalineup!?#coachella2015,whatdoeseverybodythinkofthe#coachellalineup!?#coachella2015,whatdoeseverybodythinkofthe#coachellalineup!?#coachella,whatdoeseverybodythinkofthecoachellalineupcoachella
neutral,yes,thebluemedia,0,@frontgatetix go fuck yourselves snake oil salesmen #Coachella2015,,1/7/15 10:56,5.52902e+17,Ontario. Canada,Central Time (US & Canada),['#Coachella2015'],[],gofuckyourselvessnakeoilsalesmen#Coachella2015,gofuckyourselvessnakeoilsalesmen#Coachella2015,gofuckyourselvessnakeoilsalesmen#Coachella2015,gofuckyourselvessnakeoilsalesmen#coachella2015,gofuckyourselvessnakeoilsalesmen#coachella2015,gofuckyourselvessnakeoilsalesmen#coachella,gofuckyourselvessnakeoilsalesmencoachella
neutral,yes,ePanic_,0,Potholes In My Blog: Coachella 2015Û_ http://t.co/GdLNwB1D9V #Coachella2015 #Coultrain #PotholesInMyBlog #Tope http://t.co/LO33ilB3S7,,1/7/15 10:52,5.52901e+17,Serbia,Belgrade,"['#Coachella2015', '#Coultrain', '#PotholesInMyBlog', '#Tope']",[],PotholesInMyBlog:Coachella2015Û_http://t.co/GdLNwB1D9V#Coachella2015#Coultrain#PotholesInMyBlog#Topehttp://t.co/LO33ilB3S7,PotholesInMyBlog:Coachella2015Û_,PotholesInMyBlog:Coachella2015_,potholesinmyblog:coachella2015_,potholesinmyblog:coachella2015_,potholesinmyblog:coachella_,potholesinmyblogcoachella
neutral,yes,brendmilll,99,RT @smitharyy: Ontario CAN Etobicoke  Õ http://t.co/FWo60A78uM åÈ UPDATE åÈ 90 Coachella 2015  National Music Editor #Coachella2015,,1/7/15 10:51,5.529e+17,Lausanne,Mountain Time (US & Canada),['#Coachella2015'],[],RT:OntarioCANEtobicokeÕhttp://t.co/FWo60A78uMåÈUPDATEåÈ90Coachella2015NationalMusicEditor#Coachella2015,RT:OntarioCANEtobicokeÕ,RT:OntarioCANEtobicoke,rt:ontariocanetobicoke,rt:ontariocanetobicoke,rt:ontariocanetobicoke,rtontariocanetobicoke
neutral,yes,smitharyy,99,Ontario CAN Etobicoke  Õ http://t.co/FWo60A78uM åÈ UPDATE åÈ 90 Coachella 2015  National Music Editor #Coachella2015,,1/7/15 10:42,5.52898e+17,"Utah, States",Pacific Time (US & Canada),['#Coachella2015'],[],OntarioCANEtobicokeÕhttp://t.co/FWo60A78uMåÈUPDATEåÈ90Coachella2015NationalMusicEditor#Coachella2015,OntarioCANEtobicokeÕ,OntarioCANEtobicoke,ontariocanetobicoke,ontariocanetobicoke,ontariocanetobicoke,ontariocanetobicoke
neutral,yes,WhereIsNextGen,0,That moment when you realize you won't be able to attend #Coachella2015 http://t.co/zXQwlnUuqH,,1/7/15 10:38,5.52897e+17,,Central Time (US & Canada),['#Coachella2015'],[],Thatmomentwhenyourealizeyouwon'tbeabletoattend#Coachella2015http://t.co/zXQwlnUuqH,Thatmomentwhenyourealizeyouwon'tbeabletoattend#Coachella2015,Thatmomentwhenyourealizeyouwon'tbeabletoattend#Coachella2015,thatmomentwhenyourealizeyouwon'tbeabletoattend#coachella2015,thatmomentwhenyourealizeyouwon'tbeabletoattend#coachella2015,thatmomentwhenyourealizeyouwon'tbeabletoattend#coachella,thatmomentwhenyourealizeyouwontbeabletoattendcoachella
neutral,yes,RoyalAleema,0,"""@ParisHilton: What do you guys think of this years #Coachella Lineup? _Ù_¦_Ù___Ù___Ù÷_ÙÎµ_ÙÎµ_Ù___Ù_¦ #Coachella2015 http://t.co/drf35N5WqL""",,1/7/15 10:20,5.52892e+17,With The Stars,Central Time (US & Canada),"['#Coachella', '#Coachella2015']",[],"""@ParisHilton:Whatdoyouguysthinkofthisyears#CoachellaLineup?_Ù_¦_Ù___Ù___Ù÷_ÙÎµ_ÙÎµ_Ù___Ù_¦#Coachella2015http://t.co/drf35N5WqL""","""@ParisHilton:Whatdoyouguysthinkofthisyears#CoachellaLineup?_Ù_¦_Ù___Ù___Ù÷_ÙÎµ_ÙÎµ_Ù___Ù_¦#Coachella2015","""@ParisHilton:Whatdoyouguysthinkofthisyears#CoachellaLineup?________________#Coachella2015","""@parishilton:whatdoyouguysthinkofthisyears#coachellalineup?________________#coachella2015","""@parishilton:whatdoyouguysthinkofthisyears#coachellalineup?________________#coachella2015","""@parishilton:whatdoyouguysthinkofthisyears#coachellalineup?________________#coachella",parishiltonwhatdoyouguysthinkofthisyearscoachellalineupcoachella
neutral,yes,mmmSAMwich,0,Can someone please explain why Drake is now on the festival circuit headlining this year? #Coachella2015 #governorsball,,1/7/15 10:17,5.52892e+17,"Berkeley, CA",Pacific Time (US & Canada),"['#Coachella2015', '#governorsball']",[],CansomeonepleaseexplainwhyDrakeisnowonthefestivalcircuitheadliningthisyear?#Coachella2015#governorsball,CansomeonepleaseexplainwhyDrakeisnowonthefestivalcircuitheadliningthisyear?#Coachella2015#governorsball,CansomeonepleaseexplainwhyDrakeisnowonthefestivalcircuitheadliningthisyear?#Coachella2015#governorsball,cansomeonepleaseexplainwhydrakeisnowonthefestivalcircuitheadliningthisyear?#coachella2015#governorsball,cansomeonepleaseexplainwhydrakeisnowonthefestivalcircuitheadliningthisyear?#coachella2015#governorsball,cansomeonepleaseexplainwhydrakeisnowonthefestivalcircuitheadliningthisyear?#coachella#governorsball,cansomeonepleaseexplainwhydrakeisnowonthefestivalcircuitheadliningthisyearcoachellagovernorsball
neutral,yes,fanniepakz,0,How to get tickets 101 #Coachella2015 http://t.co/eMNbfm7OoC,,1/7/15 10:10,5.5289e+17,vegas,Pacific Time (US & Canada),['#Coachella2015'],[],Howtogettickets101#Coachella2015http://t.co/eMNbfm7OoC,Howtogettickets101#Coachella2015,Howtogettickets101#Coachella2015,howtogettickets101#coachella2015,howtogettickets101#coachella2015,howtogettickets#coachella,howtogetticketscoachella
neutral,yes,popcorn_hunter,0,#Coachella2015 tix for my bday? (My bday is April 19th) .....,,1/7/15 10:08,5.5289e+17,,Central Time (US & Canada),['#Coachella2015'],[],#Coachella2015tixformybday?(MybdayisApril19th).....,#Coachella2015tixformybday?(MybdayisApril19th).....,#Coachella2015tixformybday?(MybdayisApril19th).....,#coachella2015tixformybday?(mybdayisapril19th).....,#coachella2015tixformybday?(mybdayisapril19th).....,#coachellatixformybday?(mybdayisaprilth).....,coachellatixformybdaymybdayisaprilth
neutral,yes,J_Nics11,0,GA tickets for coachella are sold out on their website. Where can I buy weekend 2 tickets and car camping pass?? #Coachella2015 #Coachella,,1/7/15 10:05,5.52889e+17,"Lost Angels, CA",Pacific Time (US & Canada),"['#Coachella2015', '#Coachella']",[],GAticketsforcoachellaaresoldoutontheirwebsite.WherecanIbuyweekend2ticketsandcarcampingpass??#Coachella2015#Coachella,GAticketsforcoachellaaresoldoutontheirwebsite.WherecanIbuyweekend2ticketsandcarcampingpass??#Coachella2015#Coachella,GAticketsforcoachellaaresoldoutontheirwebsite.WherecanIbuyweekend2ticketsandcarcampingpass??#Coachella2015#Coachella,gaticketsforcoachellaaresoldoutontheirwebsite.wherecanibuyweekend2ticketsandcarcampingpass??#coachella2015#coachella,gaticketsforcoachellaaresoldoutontheirwebsite.wherecanibuyweekend2ticketsandcarcampingpass??#coachella2015#coachella,gaticketsforcoachellaaresoldoutontheirwebsite.wherecanibuyweekendticketsandcarcampingpass??#coachella#coachella,gaticketsforcoachellaaresoldoutontheirwebsitewherecanibuyweekendticketsandcarcampingpasscoachellacoachella
neutral,yes,JmeSolis,0,Here's what #Coachella2015 just might sound like this year --&gt; http://t.co/wR010TzDBq,,1/7/15 10:04,5.52888e+17,"San Diego, CA",Eastern Time (US & Canada),['#Coachella2015'],[],Here'swhat#Coachella2015justmightsoundlikethisyear--&gt;http://t.co/wR010TzDBq,Here'swhat#Coachella2015justmightsoundlikethisyear--&gt;,Here'swhat#Coachella2015justmightsoundlikethisyear--&gt;,here'swhat#coachella2015justmightsoundlikethisyear--&gt;,here'swhat#coachella2015justmightsoundlikethisyear--&gt;,here'swhat#coachellajustmightsoundlikethisyear--&gt;,hereswhatcoachellajustmightsoundlikethisyeargt
neutral,yes,BlahBlahRyan,0,Go to #Coachella2015 or go to school? Hmmmmmmmmmmmmm,"[32.83637476, -96.82270791]",1/7/15 9:56,5.52886e+17,LAX,Central Time (US & Canada),['#Coachella2015'],[],Goto#Coachella2015orgotoschool?Hmmmmmmmmmmmmm,Goto#Coachella2015orgotoschool?Hmmmmmmmmmmmmm,Goto#Coachella2015orgotoschool?Hmmmmmmmmmmmmm,goto#coachella2015orgotoschool?hmmmmmmmmmmmmm,goto#coachella2015orgotoschool?hmmmmmmmmmmmmm,goto#coachellaorgotoschool?hmmmmmmmmmmmmm,gotocoachellaorgotoschoolhmmmmmmmmmmmmm
neutral,yes,ChrisHind10,0,So who's going to #Coachella2015 ???,,1/7/15 9:53,5.52886e+17,LA / Vegas / Portsmouth,London,['#Coachella2015'],[],Sowho'sgoingto#Coachella2015???,Sowho'sgoingto#Coachella2015???,Sowho'sgoingto#Coachella2015???,sowho'sgoingto#coachella2015???,sowho'sgoingto#coachella2015???,sowho'sgoingto#coachella???,sowhosgoingtocoachella
neutral,yes,genevievemelzer,0,5 Tips to see the best lineup for you at COACHELLA http://t.co/YivVJs3usP @goldenvoice #Coachella2015 #Coachella #goldenvoice,,1/7/15 9:47,5.52884e+17,"Palm Springs, CA",Arizona,"['#Coachella2015', '#Coachella', '#goldenvoice']",[],5TipstoseethebestlineupforyouatCOACHELLAhttp://t.co/YivVJs3usP#Coachella2015#Coachella#goldenvoice,5TipstoseethebestlineupforyouatCOACHELLA,5TipstoseethebestlineupforyouatCOACHELLA,5tipstoseethebestlineupforyouatcoachella,5tipstoseethebestlineupforyouatcoachella,tipstoseethebestlineupforyouatcoachella,tipstoseethebestlineupforyouatcoachella
neutral,yes,chadsp32,0,"Somewhere some kid is asking his dad, ""who or what the hell is Steely Dan"". #Coachella2015",,1/7/15 9:45,5.52884e+17,,,['#Coachella2015'],[],"Somewheresomekidisaskinghisdad,""whoorwhatthehellisSteelyDan"".#Coachella2015","Somewheresomekidisaskinghisdad,""whoorwhatthehellisSteelyDan"".#Coachella2015","Somewheresomekidisaskinghisdad,""whoorwhatthehellisSteelyDan"".#Coachella2015","somewheresomekidisaskinghisdad,""whoorwhatthehellissteelydan"".#coachella2015","somewheresomekidisaskinghisdad,""whoorwhatthehellissteelydan"".#coachella2015","somewheresomekidisaskinghisdad,""whoorwhatthehellissteelydan"".#coachella",somewheresomekidisaskinghisdadwhoorwhatthehellissteelydancoachella
neutral,yes,mileysnigger,1,"ÛÏdiz qt weady fo #coachella2015Û

wait hold up I wanna know who told her she looks cute and beat their ass http://t.co/IdKB8XEoNg",,1/7/15 9:40,5.52882e+17,,Eastern Time (US & Canada),['#coachella2015'],[],ÛÏdizqtweadyfo#coachella2015ÛwaitholdupIwannaknowwhotoldhershelookscuteandbeattheirasshttp://t.co/IdKB8XEoNg,ÛÏdizqtweadyfo#coachella2015ÛwaitholdupIwannaknowwhotoldhershelookscuteandbeattheirass,dizqtweadyfo#coachella2015waitholdupIwannaknowwhotoldhershelookscuteandbeattheirass,dizqtweadyfo#coachella2015waitholdupiwannaknowwhotoldhershelookscuteandbeattheirass,dizqtweadyfo#coachella2015waitholdupiwannaknowwhotoldhershelookscuteandbeattheirass,dizqtweadyfo#coachellawaitholdupiwannaknowwhotoldhershelookscuteandbeattheirass,dizqtweadyfocoachellawaitholdupiwannaknowwhotoldhershelookscuteandbeattheirass
neutral,yes,DandelionDollar,0,"Festie Bod Makeover: Day 7
_ÙÎö_ÙÕ¥Ï¬_ÙÕ»_Ù÷__ÙÓÏ¬_ÙÕ¥_ÙÎö
#Coachella2015 http://t.co/0LhCpy3gY5",,1/7/15 9:30,5.5288e+17,,Pacific Time (US & Canada),['#Coachella2015'],[],FestieBodMakeover:Day7_ÙÎö_ÙÕ¥Ï¬_ÙÕ»_Ù÷__ÙÓÏ¬_ÙÕ¥_ÙÎö#Coachella2015http://t.co/0LhCpy3gY5,FestieBodMakeover:Day7_ÙÎö_ÙÕ¥Ï¬_ÙÕ»_Ù÷__ÙÓÏ¬_ÙÕ¥_ÙÎö#Coachella2015,FestieBodMakeover:Day7________#Coachella2015,festiebodmakeover:day7________#coachella2015,festiebodmakeover:day7________#coachella2015,festiebodmakeover:day________#coachella,festiebodmakeoverdaycoachella
